target_pref_name,canonical_smiles,molecule_chembl_id,standard_value,standard_type,target_organism,Kd_M,pKd
Bromodomain testis-specific protein,Cc1cnc(Nc2ccc(C(=O)NC3CCN(C(=O)COCCOCCOCC(=O)N4CCC(NC(=O)c5ccc(Nc6ncc(C)c(Nc7ccc(Cl)c(NS(=O)(=O)C(C)(C)C)c7)n6)cc5F)CC4)CC3)c(F)c2)nc1Nc1ccc(Cl)c(NS(=O)(=O)C(C)(C)C)c1,CHEMBL5204093,8.4,Kd,Homo sapiens,8.4e-09,8.075720713938118
Bromodomain testis-specific protein,Cc1cnc(Nc2ccc(C(=O)NC3CCN(C(=O)COCCOCC(=O)N4CCC(NC(=O)c5ccc(Nc6ncc(C)c(Nc7ccc(Cl)c(NS(=O)(=O)C(C)(C)C)c7)n6)cc5F)CC4)CC3)c(F)c2)nc1Nc1ccc(Cl)c(NS(=O)(=O)C(C)(C)C)c1,CHEMBL5201173,3.5,Kd,Homo sapiens,3.5000000000000003e-09,8.455931955649724
Bromodomain testis-specific protein,Cc1cnc(Nc2ccc(C(=O)NC3CCN(C(=O)CCOCCOCCOCCOCCC(=O)N4CCC(NC(=O)c5ccc(Nc6ncc(C)c(Nc7ccc(Cl)c(NS(=O)(=O)C(C)(C)C)c7)n6)cc5F)CC4)CC3)c(F)c2)nc1Nc1ccc(Cl)c(NS(=O)(=O)C(C)(C)C)c1,CHEMBL5178175,1.7,Kd,Homo sapiens,1.7000000000000001e-09,8.769551078621726
Bromodomain testis-specific protein,Cc1cnc(Nc2ccc(C(=O)NC3CCN(C(=O)CCOCCOCCOCCOCCOCCC(=O)N4CCC(NC(=O)c5ccc(Nc6ncc(C)c(Nc7ccc(Cl)c(NS(=O)(=O)C(C)(C)C)c7)n6)cc5F)CC4)CC3)c(F)c2)nc1Nc1ccc(Cl)c(NS(=O)(=O)C(C)(C)C)c1,CHEMBL5206426,2.2,Kd,Homo sapiens,2.2000000000000003e-09,8.657577319177793
Bromodomain testis-specific protein,Cc1cnc(Nc2ccc(C(=O)NC3CCNCC3)c(F)c2)nc1Nc1cc(NS(=O)(=O)C(C)(C)C)cc(C(=O)NCCOCCOCCOCCC(=O)N2CCC(NC(=O)c3ccc(Nc4ncc(C)c(Nc5ccc(Cl)c(NS(=O)(=O)C(C)(C)C)c5)n4)cc3F)CC2)c1,CHEMBL5188470,3.1,Kd,Homo sapiens,3.1000000000000005e-09,8.508638306165727
Bromodomain testis-specific protein,CCS(=O)(=O)Nc1ccc(Oc2ccc(Cl)cc2)c(-c2cn(C)c(=O)c3ccccc23)c1,CHEMBL5184876,6.0,Kd,Homo sapiens,6.000000000000001e-09,8.221848749616356
Bromodomain testis-specific protein,CCS(=O)(=O)Nc1ccc(OCCOCCOCCOCCOc2ccc(NS(=O)(=O)CC)cc2-c2cn(C)c(=O)c3ccccc23)c(-c2cn(C)c(=O)c3ccccc23)c1,CHEMBL5170488,0.058,Kd,Homo sapiens,5.8000000000000007e-11,10.236572006437063
Bromodomain testis-specific protein,Cc1cnc(Nc2ccc(C(=O)NC3CCN(C)CC3)c(F)c2)nc1Nc1ccc(Cl)c(NS(=O)(=O)C(C)(C)C)c1,CHEMBL4760892,18.0,Kd,Homo sapiens,1.8000000000000002e-08,7.7447274948966935
Bromodomain testis-specific protein,Cc1cnc(Nc2ccc(C(=O)NC3CCN(C(=O)COCCOCCOCC(=O)N4CCC(NC(=O)c5ccc(Nc6ncc(C)c(Nc7ccc(Cl)c(NS(=O)(=O)C(C)(C)C)c7)n6)cc5F)CC4)CC3)c(F)c2)nc1Nc1ccc(Cl)c(NS(=O)(=O)C(C)(C)C)c1,CHEMBL5204093,2.6,Kd,Homo sapiens,2.6e-09,8.585026652029182
Bromodomain testis-specific protein,Cc1cnc(Nc2ccc(C(=O)NC3CCN(C(=O)COCCOCC(=O)N4CCC(NC(=O)c5ccc(Nc6ncc(C)c(Nc7ccc(Cl)c(NS(=O)(=O)C(C)(C)C)c7)n6)cc5F)CC4)CC3)c(F)c2)nc1Nc1ccc(Cl)c(NS(=O)(=O)C(C)(C)C)c1,CHEMBL5201173,0.59,Kd,Homo sapiens,5.9e-10,9.229147988357855
Bromodomain testis-specific protein,Cc1cnc(Nc2ccc(C(=O)NC3CCN(C(=O)CCOCCOCCOCCOCCC(=O)N4CCC(NC(=O)c5ccc(Nc6ncc(C)c(Nc7ccc(Cl)c(NS(=O)(=O)C(C)(C)C)c7)n6)cc5F)CC4)CC3)c(F)c2)nc1Nc1ccc(Cl)c(NS(=O)(=O)C(C)(C)C)c1,CHEMBL5178175,1.55,Kd,Homo sapiens,1.5500000000000002e-09,8.809668301829708
Bromodomain testis-specific protein,Cc1cnc(Nc2ccc(C(=O)NC3CCN(C(=O)CCOCCOCCOCCOCCOCCC(=O)N4CCC(NC(=O)c5ccc(Nc6ncc(C)c(Nc7ccc(Cl)c(NS(=O)(=O)C(C)(C)C)c7)n6)cc5F)CC4)CC3)c(F)c2)nc1Nc1ccc(Cl)c(NS(=O)(=O)C(C)(C)C)c1,CHEMBL5206426,0.8,Kd,Homo sapiens,8.000000000000001e-10,9.096910013008056
Bromodomain testis-specific protein,Cc1cnc(Nc2ccc(C(=O)NC3CCNCC3)c(F)c2)nc1Nc1cc(NS(=O)(=O)C(C)(C)C)cc(C(=O)NCCOCCOCCOCCC(=O)N2CCC(NC(=O)c3ccc(Nc4ncc(C)c(Nc5ccc(Cl)c(NS(=O)(=O)C(C)(C)C)c5)n4)cc3F)CC2)c1,CHEMBL5188470,1.3,Kd,Homo sapiens,1.3e-09,8.886056647693163
Bromodomain testis-specific protein,CO[C@H]1CC[C@H](n2c([C@@H]3CCCC(=O)N3c3ccc(F)c(F)c3)nc3cc(-c4c(C)noc4C)ccc32)CC1,CHEMBL4785363,1120.0,Kd,Homo sapiens,1.12e-06,5.950781977329818
Bromodomain testis-specific protein,CC(=O)N1c2ccc(C(N)=O)cc2[C@H](Nc2ncc(Cl)cn2)C[C@@H]1C,CHEMBL5195288,25.12,Kd,Homo sapiens,2.5120000000000003e-08,7.599980364934842
Bromodomain testis-specific protein,CC(=O)N1c2ccc(C(N)=O)cc2[C@H](Nc2ncc(Cl)cn2)C[C@@H]1C,CHEMBL5195288,25.12,Kd,Homo sapiens,2.5120000000000003e-08,7.599980364934842
Bromodomain testis-specific protein,Cc1cc(F)cc(C)c1Oc1ccc(C(C)(C)O)cc1-c1cn(C)c(=O)c2cc(-c3cnc(C4CCCC4)[nH]3)oc12,CHEMBL5206088,3668.0,Kd,Homo sapiens,3.6680000000000003e-06,5.435570673002016
Bromodomain testis-specific protein,Cc1cc(F)cc(C)c1Oc1ccc(C(C)(C)O)cc1-c1cn(C)c(=O)c2cc(-c3cnc(C4CCCCC4)[nH]3)oc12,CHEMBL5204783,3308.0,Kd,Homo sapiens,3.3080000000000003e-06,5.480434499119491
Bromodomain testis-specific protein,Cc1cc(F)cc(C)c1Oc1ccc(C(C)(C)O)cc1-c1cn(C)c(=O)c2cc(-c3cnc(C4CCCC4)[nH]3)oc12,CHEMBL5206088,38.8,Kd,Homo sapiens,3.88e-08,7.411168274405793
Bromodomain testis-specific protein,Cc1cc(F)cc(C)c1Oc1ccc(C(C)(C)O)cc1-c1cn(C)c(=O)c2cc(-c3cnc(C4CCCCC4)[nH]3)oc12,CHEMBL5204783,194.9,Kd,Homo sapiens,1.949e-07,6.710188160882378
Bromodomain testis-specific protein,Cc1sc2c(c1C)C(c1ccc(Cl)cc1)=N[C@@H](CC(=O)OC(C)(C)C)c1nnc(C)n1-2,CHEMBL1957266,190.1,Kd,Homo sapiens,1.9010000000000001e-07,6.721017883134556
Bromodomain testis-specific protein,Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1,CHEMBL1287853,164.0,Kd,Homo sapiens,1.64e-07,6.785156151952302
Bromodomain testis-specific protein,Cc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1,CHEMBL1995703,123.0,Kd,Homo sapiens,1.23e-07,6.910094888560602
Bromodomain testis-specific protein,Oc1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1,CHEMBL278041,3424.0,Kd,Homo sapiens,3.424e-06,5.465466243994884
Bromodomain testis-specific protein,C/C=C/Cn1cc(-c2ccc(C(C)(C)O)cc2OC)c2cc[nH]c2c1=O,CHEMBL5282240,830.0,Kd,Homo sapiens,8.300000000000001e-07,6.080921907623926
Bromodomain testis-specific protein,C/C=C/Cn1cc(-c2cc(OC)c(C(C)(C)O)cc2OC)c2cc(C)[nH]c2c1=O,CHEMBL5289762,2100.0,Kd,Homo sapiens,2.1000000000000002e-06,5.6777807052660805
Bromodomain testis-specific protein,C/C=C/Cn1cc(-c2ccc(C(=O)N3CCOCC3)cc2)c2cc[nH]c2c1=O,CHEMBL5270178,2500.0,Kd,Homo sapiens,2.5e-06,5.6020599913279625
Bromodomain testis-specific protein,C/C=C/Cn1cc(-c2cc(OC)c(C(=O)N3CCOCC3)cc2OC)c2cc(C)[nH]c2c1=O,CHEMBL5268484,10000.0,Kd,Homo sapiens,1e-05,5.0
Bromodomain testis-specific protein,C/C=C/Cn1cc(-c2ccc(C(C)(C)O)cc2OC)c2cc[nH]c2c1=O,CHEMBL5282240,1200.0,Kd,Homo sapiens,1.2000000000000002e-06,5.920818753952375
Bromodomain testis-specific protein,C/C=C/Cn1cc(-c2cc(OC)c(C(C)(C)O)cc2OC)c2cc(C)[nH]c2c1=O,CHEMBL5289762,6200.0,Kd,Homo sapiens,6.200000000000001e-06,5.207608310501746
Bromodomain testis-specific protein,C/C=C/Cn1cc(-c2ccc(C(=O)N3CCOCC3)cc2)c2cc[nH]c2c1=O,CHEMBL5270178,2900.0,Kd,Homo sapiens,2.9e-06,5.5376020021010435
Bromodomain testis-specific protein,C/C=C/Cn1cc(-c2cc(OC)c(C(=O)N3CCOCC3)cc2OC)c2cc(C)[nH]c2c1=O,CHEMBL5268484,10000.0,Kd,Homo sapiens,1e-05,5.0
Bromodomain testis-specific protein,C/C=C/Cn1cc(-c2ccc(C(C)(C)O)cc2OC)c2cc[nH]c2c1=O,CHEMBL5282240,2600.0,Kd,Homo sapiens,2.6e-06,5.585026652029182
Bromodomain testis-specific protein,C/C=C/Cn1cc(-c2cc(OC)c(C(C)(C)O)cc2OC)c2cc(C)[nH]c2c1=O,CHEMBL5289762,6600.0,Kd,Homo sapiens,6.6e-06,5.180456064458132
Bromodomain testis-specific protein,C/C=C/Cn1cc(-c2ccc(C(=O)N3CCOCC3)cc2)c2cc[nH]c2c1=O,CHEMBL5270178,3500.0,Kd,Homo sapiens,3.5000000000000004e-06,5.455931955649724
Bromodomain testis-specific protein,C/C=C/Cn1cc(-c2cc(OC)c(C(=O)N3CCOCC3)cc2OC)c2cc(C)[nH]c2c1=O,CHEMBL5268484,10000.0,Kd,Homo sapiens,1e-05,5.0
Bromodomain testis-specific protein,Cc1[nH]c(-c2cc(N)ccc2Cl)c2c1C(=O)CCCC2,CHEMBL5439294,240.0,Kd,Homo sapiens,2.4000000000000003e-07,6.619788758288394
Bromodomain testis-specific protein,CCCc1[nH]c(-c2cc(N)ccc2Cl)c2c1C(=O)CCCC2,CHEMBL5398641,6100.0,Kd,Homo sapiens,6.1e-06,5.214670164989233
Bromodomain testis-specific protein,CCCCc1[nH]c(-c2cc(N)ccc2Cl)c2c1C(=O)CCCC2,CHEMBL5433870,10000.0,Kd,Homo sapiens,1e-05,5.0
Bromodomain testis-specific protein,CCOC(=O)Nc1cc(-c2ccc(C)c(NS(C)(=O)=O)c2)nn2c(C)nnc12,CHEMBL3133807,40.2,Kd,Homo sapiens,4.02e-08,7.39577394691553
Bromodomain testis-specific protein,Cc1sc2c(c1C)C(c1ccc(Cl)cc1)=N[C@@H](CC(=O)OC(C)(C)C)c1nnc(C)n1-2,CHEMBL1957266,188.0,Kd,Homo sapiens,1.8800000000000002e-07,6.72584215073632
Bromodomain testis-specific protein,Cc1c(CF)sc2c1C(c1ccc(Cl)cc1)=N[C@@H](CC(=O)OC(C)(C)C)c1nnc(C)n1-2,CHEMBL5431301,722.0,Kd,Homo sapiens,7.22e-07,6.141462802430361
Bromodomain testis-specific protein,Cc1c(C(F)F)sc2c1C(c1ccc(Cl)cc1)=N[C@@H](CC(=O)OC(C)(C)C)c1nnc(C)n1-2,CHEMBL5414263,3920.0,Kd,Homo sapiens,3.920000000000001e-06,5.406713932979542
Bromodomain testis-specific protein,Cc1cc(-c2nc3ccccc3n2C[C@@H]2CCCN(C(=O)C3CCN(C(C)C)CC3)C2)cn(C)c1=O,CHEMBL5405343,7.943,Kd,Homo sapiens,7.943e-09,8.100015437450608
Bromodomain testis-specific protein,Cc1cc(-c2nc3ccccc3n2C[C@@H]2CCCN(C(=O)C3CCN(C(C)C)CC3)C2)cn(C)c1=O,CHEMBL5405343,3162.28,Kd,Homo sapiens,3.1622800000000005e-06,5.499999678657065
ATPase family AAA domain-containing protein 2,Cc1nnc2n1-c1ccccc1C(c1ccccc1)=NC2NC(=O)OCc1ccccc1,CHEMBL2153434,50000.0,Kd,Homo sapiens,5e-05,4.301029995663981
ATPase family AAA domain-containing protein 2,Cc1cc2c(cc1N)n(C)c(=O)n2C,CHEMBL2335381,600000.0,Kd,Homo sapiens,0.0006000000000000001,3.221848749616356
ATPase family AAA domain-containing protein 2,Cc1cc2ncccc2nc1O,CHEMBL3356571,600000.0,Kd,Homo sapiens,0.0006000000000000001,3.221848749616356
ATPase family AAA domain-containing protein 2,CCN1C(=O)CCc2cc(N)ccc21,CHEMBL3356572,650000.0,Kd,Homo sapiens,0.0006500000000000001,3.1870866433571443
ATPase family AAA domain-containing protein 2,Nc1ccc2c(c1)N(C(=O)C1CC1)CCC2,CHEMBL3356573,650000.0,Kd,Homo sapiens,0.0006500000000000001,3.1870866433571443
ATPase family AAA domain-containing protein 2,Nc1cccc(-c2n[nH]c(-c3ccccc3)n2)c1,CHEMBL3356574,350000.0,Kd,Homo sapiens,0.00035,3.4559319556497243
ATPase family AAA domain-containing protein 2,c1ccc(-c2nnc(-c3ccncc3)o2)cc1,CHEMBL389723,400000.0,Kd,Homo sapiens,0.0004,3.3979400086720375
ATPase family AAA domain-containing protein 2,Nc1cccc(-c2nnc(-c3cccs3)o2)c1,CHEMBL3356575,450000.0,Kd,Homo sapiens,0.00045000000000000004,3.3467874862246565
ATPase family AAA domain-containing protein 2,Nc1ccccc1-c1nnc(-c2ccncc2)o1,CHEMBL3356576,600000.0,Kd,Homo sapiens,0.0006000000000000001,3.221848749616356
ATPase family AAA domain-containing protein 2,NC1=NC2=C(CCCC2)C2(CCCCC2)S1,CHEMBL1338624,400000.0,Kd,Homo sapiens,0.0004,3.3979400086720375
ATPase family AAA domain-containing protein 2,COc1ccc2nc(NC(=O)C(C)C)sc2c1,CHEMBL3356577,450000.0,Kd,Homo sapiens,0.00045000000000000004,3.3467874862246565
ATPase family AAA domain-containing protein 2,CC(C)(C)c1csc(NC(=O)C2CCC2)n1,CHEMBL3356578,500000.0,Kd,Homo sapiens,0.0005,3.3010299956639813
ATPase family AAA domain-containing protein 2,CC1(C)CNC(=O)c2sc(N)nc2C1,CHEMBL3356579,500000.0,Kd,Homo sapiens,0.0005,3.3010299956639813
ATPase family AAA domain-containing protein 2,Nc1cccc(-c2n[nH]c(-c3ccccc3)n2)c1,CHEMBL3356574,350000.0,Kd,Homo sapiens,0.00035,3.4559319556497243
ATPase family AAA domain-containing protein 2,COc1cc2c(cc1-c1c(C)noc1C)[nH]c1ccnc(-c3c(C4CC4)n[nH]c3C)c12,CHEMBL3581661,10000.0,Kd,Homo sapiens,1e-05,5.0
ATPase family AAA domain-containing protein 2,CCNC(=O)C[C@@H]1N=C(c2ccc(Cl)cc2)c2cc(OC)ccc2-n2c(C)nnc21,CHEMBL1232461,10000.0,Kd,Homo sapiens,1e-05,5.0
ATPase family AAA domain-containing protein 2,COc1cc2c(cc1-c1c(C)noc1C)ncc1[nH]c(=O)n([C@H](C)c3ccccn3)c12,CHEMBL2017291,10000.0,Kd,Homo sapiens,1e-05,5.0
ATPase family AAA domain-containing protein 2,Cc1cc2ccnc(NC3CCNCC3)c2[nH]c1=O,CHEMBL3586700,21000.0,Kd,Homo sapiens,2.1000000000000002e-05,4.6777807052660805
ATPase family AAA domain-containing protein 2,Cc1cncc(-c2cnc(NC3CCNCC3)c3[nH]c(=O)c(C)cc23)c1,CHEMBL3585452,2500.0,Kd,Homo sapiens,2.5e-06,5.6020599913279625
ATPase family AAA domain-containing protein 2,Cc1cc2c(-c3cncc(N)c3)cnc(NC3CCNCC3)c2[nH]c1=O,CHEMBL3585459,1500.0,Kd,Homo sapiens,1.5e-06,5.823908740944319
ATPase family AAA domain-containing protein 2,Cc1cc2ccnc(N[C@@H]3CCNC[C@H]3OCC3CCCCC3)c2[nH]c1=O,CHEMBL3590388,2900.0,Kd,Homo sapiens,2.9e-06,5.5376020021010435
ATPase family AAA domain-containing protein 2,Cc1cc2ccnc(N[C@@H]3CCNC[C@H]3OCC3CCCCC3)c2[nH]c1=O,CHEMBL3590388,3162.28,Kd,Homo sapiens,3.1622800000000005e-06,5.499999678657065
ATPase family AAA domain-containing protein 2,Cc1cc2ccnc(N[C@@H]3CCNC[C@H]3OCC3CCCCC3)c2[nH]c1=O,CHEMBL3590388,2300.0,Kd,Homo sapiens,2.3e-06,5.638272163982407
ATPase family AAA domain-containing protein 2,Cc1cc2ccnc(N[C@@H]3CCNC[C@H]3OCC3CCCCC3)c2[nH]c1=O,CHEMBL3590388,2511.89,Kd,Homo sapiens,2.51189e-06,5.59999938302362
ATPase family AAA domain-containing protein 2,Cc1cc2c(-c3cncc(N)c3)cnc(N[C@@H]3CCNC[C@H]3OCC3CCCCC3)c2[nH]c1=O,CHEMBL3590391,50.0,Kd,Homo sapiens,5.0000000000000004e-08,7.301029995663981
ATPase family AAA domain-containing protein 2,Cc1cc2c(-c3cncc(N)c3)cnc(N[C@@H]3CCNC[C@H]3OCC3CCCCC3)c2[nH]c1=O,CHEMBL3590391,50.12,Kd,Homo sapiens,5.012e-08,7.299988937677887
ATPase family AAA domain-containing protein 2,Cc1cc2ccnc(N[C@@H]3CCNC[C@H]3OCC3CCOCC3)c2[nH]c1=O,CHEMBL3590394,3200.0,Kd,Homo sapiens,3.2000000000000003e-06,5.494850021680094
ATPase family AAA domain-containing protein 2,Cc1cc2ccnc(N[C@@H]3CCNC[C@H]3OCC3CCOCC3)c2[nH]c1=O,CHEMBL3590394,3162.28,Kd,Homo sapiens,3.1622800000000005e-06,5.499999678657065
ATPase family AAA domain-containing protein 2,Cc1cc2ccnc(N[C@@H]3CCNC[C@H]3OCC3CCS(=O)(=O)CC3)c2[nH]c1=O,CHEMBL3590396,1100.0,Kd,Homo sapiens,1.1e-06,5.958607314841775
ATPase family AAA domain-containing protein 2,Cc1cc2ccnc(N[C@@H]3CCNC[C@H]3OCC3CCS(=O)(=O)CC3)c2[nH]c1=O,CHEMBL3590396,1000.0,Kd,Homo sapiens,1.0000000000000002e-06,6.0
ATPase family AAA domain-containing protein 2,Cc1cncc(-c2cnc(N[C@@H]3CCNC[C@H]3OCC3CCS(=O)(=O)CC3)c3[nH]c(=O)c(C)cc23)c1,CHEMBL3590383,90.0,Kd,Homo sapiens,9.000000000000001e-08,7.045757490560675
ATPase family AAA domain-containing protein 2,Cc1cncc(-c2cnc(N[C@@H]3CCNC[C@H]3OCC3CCS(=O)(=O)CC3)c3[nH]c(=O)c(C)cc23)c1,CHEMBL3590383,79.43,Kd,Homo sapiens,7.943000000000002e-08,7.100015437450609
ATPase family AAA domain-containing protein 2,Cc1cncc(-c2ccc(N[C@@H]3CCNC[C@H]3OCC3CCS(=O)(=O)CC3)c3[nH]c(=O)c(C)cc23)c1,CHEMBL3590405,60.0,Kd,Homo sapiens,6.000000000000001e-08,7.221848749616356
ATPase family AAA domain-containing protein 2,Cc1cncc(-c2ccc(N[C@@H]3CCNC[C@H]3OCC3CCS(=O)(=O)CC3)c3[nH]c(=O)c(C)cc23)c1,CHEMBL3590405,63.1,Kd,Homo sapiens,6.31e-08,7.199970640755866
ATPase family AAA domain-containing protein 2,Cc1cncc(-c2cnc(N[C@@H]3CCN(C)C[C@H]3OCC3CCS(=O)(=O)CC3)c3[nH]c(=O)c(C)cc23)c1,CHEMBL3590408,200.0,Kd,Homo sapiens,2.0000000000000002e-07,6.698970004336019
ATPase family AAA domain-containing protein 2,Cc1cncc(-c2cnc(N[C@@H]3CCN(C)C[C@H]3OCC3CCS(=O)(=O)CC3)c3[nH]c(=O)c(C)cc23)c1,CHEMBL3590408,199.53,Kd,Homo sapiens,1.9953000000000001e-07,6.699991797446187
ATPase family AAA domain-containing protein 2,Cc1cncc(-c2cnc(N[C@@H]3CCNC[C@H]3OCC3CCCCC3)c3[nH]c(=O)c(C)cc23)c1,CHEMBL3590389,158.49,Kd,Homo sapiens,1.5849e-07,6.799998134593398
ATPase family AAA domain-containing protein 2,Cc1cncc(-c2ccc(N[C@@H]3CCNC[C@H]3OCC3CCS(=O)(=O)CC3)c3[nH]c(=O)c(C)cc23)c1,CHEMBL3590405,7.943,Kd,Homo sapiens,7.943e-09,8.100015437450608
ATPase family AAA domain-containing protein 2,Cc1cncc(-c2cnc(N[C@@H]3CCN(C)C[C@H]3OCC3CCS(=O)(=O)CC3)c3[nH]c(=O)c(C)cc23)c1,CHEMBL3590408,63.1,Kd,Homo sapiens,6.31e-08,7.199970640755866
ATPase family AAA domain-containing protein 2,Cc1c[nH]c(=O)[nH]c1=O,CHEMBL993,10000000.0,Kd,Homo sapiens,0.01,2.0
ATPase family AAA domain-containing protein 2,Cc1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O,CHEMBL52609,10000000.0,Kd,Homo sapiens,0.01,2.0
ATPase family AAA domain-containing protein 2,Cc1cn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]c1=O,CHEMBL106175,21000000.0,Kd,Homo sapiens,0.021,1.6777807052660807
ATPase family AAA domain-containing protein 2,Cc1cn([C@@H]2O[C@H](CN)[C@@H](O)[C@H]2O)c(=O)[nH]c1=O,CHEMBL3621564,17000000.0,Kd,Homo sapiens,0.017,1.7695510786217261
ATPase family AAA domain-containing protein 2,Cc1cn([C@H]2CC[C@@H](CO)O2)c(=O)[nH]c1=O,CHEMBL444314,18000000.0,Kd,Homo sapiens,0.018000000000000002,1.744727494896694
ATPase family AAA domain-containing protein 2,COC(=O)c1cc(N)cc(-c2c(C)noc2C)c1,CHEMBL3753410,200000.0,Kd,Homo sapiens,0.0002,3.6989700043360187
ATPase family AAA domain-containing protein 2,COc1cc2c(cc1-c1c(C)noc1C)[nH]c1nc(C)nc(Nc3cc(C4CC4)nn3C)c12,CHEMBL4173488,5000.0,Kd,Homo sapiens,5e-06,5.301029995663981
ATPase family AAA domain-containing protein 2,COc1cc2c(cc1-c1c(C)noc1C)[nH]c1nc(C)nc(-c3ccnc4ccccc34)c12,CHEMBL4171228,4000.0,Kd,Homo sapiens,4.000000000000001e-06,5.3979400086720375
ATPase family AAA domain-containing protein 2,CNC(=O)c1ccc(-c2cc3cccc(-c4nn(C5CCOCC5)c5c4CN(C(C)=O)CC5)c3cn2)cn1,CHEMBL4208820,10000.0,Kd,Homo sapiens,1e-05,5.0
ATPase family AAA domain-containing protein 2,CC(=O)N1c2ccc(C3=CCNCC3)cc2N(Cc2ccccc2CO)C[C@@H]1C1CC1,CHEMBL4218735,30199.52,Kd,Homo sapiens,3.0199520000000003e-05,4.519999959791458
ATPase family AAA domain-containing protein 2,CC(=O)N1c2ccc(C3=CCNCC3)cc2N(Cc2ccccc2CO)C[C@@H]1C1CC1,CHEMBL4218735,30199.52,Kd,Homo sapiens,3.0199520000000003e-05,4.519999959791458
ATPase family AAA domain-containing protein 2,CO[C@H]1CNC[C@@H](OCC2CCC(F)(F)CC2)[C@@H]1Nc1ncc(-c2cncc(C)c2)c2cc(C)c(=O)[nH]c12,CHEMBL4206758,8.0,Kd,Homo sapiens,8e-09,8.096910013008056
ATPase family AAA domain-containing protein 2,CO[C@@H]1CNC[C@H](OCC2CCC(F)(F)CC2)[C@H]1Nc1ncc(-c2cncc(C)c2)c2cc(C)c(=O)[nH]c12,CHEMBL4216094,3100.0,Kd,Homo sapiens,3.1000000000000004e-06,5.508638306165727
ATPase family AAA domain-containing protein 2,CO[C@H]1CNC[C@@H](OCC2CCC(F)(F)CC2)[C@@H]1Nc1ncc(-c2cncc(C)c2)c2cc(C)c(=O)[nH]c12,CHEMBL4206758,1.3,Kd,Homo sapiens,1.3e-09,8.886056647693163
ATPase family AAA domain-containing protein 2,CCOC(=O)Nc1cc(-c2ccc(C)c(NS(C)(=O)=O)c2)nn2c(C)nnc12,CHEMBL3133807,44000.0,Kd,Homo sapiens,4.4000000000000006e-05,4.356547323513812
ATPase family AAA domain-containing protein 2,CC1(C2CC2)NC(=O)N(CC(=O)Nc2ccc(Cl)c(S(=O)(=O)N3CCCCC3)c2)C1=O,CHEMBL4473637,1995.26,Kd,Homo sapiens,1.99526e-06,5.700000503883016
ATPase family AAA domain-containing protein 2,Cc1[nH]c(=O)c(C#N)c(C)c1CCC(=O)Nc1ccc(Cl)c(S(=O)(=O)N2CCCCC2)c1,CHEMBL4519291,6309.57,Kd,Homo sapiens,6.30957e-06,5.200000237109354
ATPase family AAA domain-containing protein 2,O=C(CCNC(=O)c1ccccc1)Nc1ccc(Cl)c(S(=O)(=O)N2CCCCC2)c1,CHEMBL1731756,50118.72,Kd,Homo sapiens,5.0118720000000007e-05,4.300000029139088
ATPase family AAA domain-containing protein 2,CSCCC1NC(=O)N(CC(=O)Nc2ccc(Cl)c(S(=O)(=O)N3CCOCC3)c2)C1=O,CHEMBL1875673,15848.93,Kd,Homo sapiens,1.5848930000000002e-05,4.800000052738446
ATPase family AAA domain-containing protein 2,O=C(CCNC1=NS(=O)(=O)c2ccccc21)Nc1ccc(Cl)c(S(=O)(=O)N2CCCC2)c1,CHEMBL4467887,15848.93,Kd,Homo sapiens,1.5848930000000002e-05,4.800000052738446
ATPase family AAA domain-containing protein 2,CN(C)S(=O)(=O)c1cc(NC(=O)CN2C(=O)NC3(CCCc4ccccc43)C2=O)ccc1Cl,CHEMBL1608898,7943.28,Kd,Homo sapiens,7.943280000000001e-06,5.100000128334196
ATPase family AAA domain-containing protein 2,Cc1ccc(NC(=O)CN2C(=O)NC3(CCc4ccccc43)C2=O)cc1S(=O)(=O)N1CCCCC1,CHEMBL1324835,15848.93,Kd,Homo sapiens,1.5848930000000002e-05,4.800000052738446
ATPase family AAA domain-containing protein 2,Cc1ccc(C2(C)NC(=O)N(CC(=O)Nc3ccc(C)c(S(=O)(=O)N4CCCCC4)c3)C2=O)cc1,CHEMBL4594076,12589.25,Kd,Homo sapiens,1.2589250000000001e-05,4.900000142057633
ATPase family AAA domain-containing protein 2,Cc1ccc(NC(=O)CN2C(=O)NC(C)(C3CC3)C2=O)cc1S(=O)(=O)N1CCCCC1,CHEMBL1602822,19952.62,Kd,Homo sapiens,1.995262e-05,4.70000006855703
ATPase family AAA domain-containing protein 2,Cc1ccc(NC(=O)CN2C(=O)CN(C)C2=O)cc1S(=O)(=O)N1CCCCC1,CHEMBL1494739,50118.72,Kd,Homo sapiens,5.0118720000000007e-05,4.300000029139088
ATPase family AAA domain-containing protein 2,Cc1ccc(NC(=O)CN2C(=O)NC(C)(C)C2=O)cc1S(=O)(=O)N1CCCCCC1,CHEMBL2138220,7943.28,Kd,Homo sapiens,7.943280000000001e-06,5.100000128334196
